material_id,cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
MAT-ST-008627,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-795634,HIBE,PIPE SMLS SS 2 INCH SCH10S ASTM A312 TP3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH10S MATERIAL ASTM A312 TP304L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,2031.11,5,18,BKT-PIPE-2INCH-SCH10S-ASTMA312TP304L-06751,False
MAT-GT-008628,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-561253,HIBE,PIPE SMLS SS 2 IN SCH10S ASTM A312 TP304,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH10S MATERIAL ASTM A312 TP304L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,2132.5,22,52,BKT-PIPE-2INCH-SCH10S-ASTMA312TP304L-06751,False
MAT-GT-008629,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-522391,ERSA,MCCB 250A 4P 36KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 250A 4P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,28191.15,17,41,BKT-ELE-MCCB-250A-4P-36KA-06752,False
MAT-PW-008630,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-231220,ERSA,BEARING BALL 6312 OPEN C3,DEEP GROOVE BALL BEARING 60X130X31MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2975.38,4,14,BKT-BRG-DGBB-6312-OPEN-06753,False
MAT-ST-008631,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-390806,ERSA,CONTACTOR 25A 3P 230VAC 3TF33,3-POLE POWER CONTACTOR 25A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,2890.64,2,8,BKT-ELE-CONT-25A-3TF33-230V-06754,False
MAT-OG-008632,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-419461,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,11546.19,7,19,BKT-BRG-SPH-22314-NORMAL-06755,False
MAT-MN-008633,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-277777,ERSA,CONTACTOR 45A 3P 230VAC 3TF35,3-POLE POWER CONTACTOR 45A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,5427.93,28,82,BKT-ELE-CONT-45A-3TF35-230V-06756,False
MAT-OG-008634,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-779405,ERSA,GATE VALVE 6 INCH 150# WCB FLGD,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,44373.04,2,8,BKT-VLV-GATE-6INCH-150#-WCB-06757,False
MAT-OG-008635,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-212699,HIBE,PIPE SMLS SS 2 INCH SCH10S ASTM A312 TP3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH10S MATERIAL ASTM A312 TP304L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,1858.36,3,10,BKT-PIPE-2INCH-SCH10S-ASTMA312TP304L-06758,False
MAT-RP-008636,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-697478,ERSA,RTD PT100 DUPLEX CL-A 6X450MM,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 450MM SS316 IEC 60751,EA,INSTRUMENTATION-CONTROL,4636.49,2,9,BKT-INS-RTD-PT100-DUPLEX-450MM-06759,False
MAT-RP-008637,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-268493,ERSA,BEARING SPH ROLLER 22224K C3,SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,21202.94,19,68,BKT-BRG-SPH-22224K-C3-06760,False
MAT-ST-008638,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-752570,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,9149.5,2,9,BKT-BRG-SPH-22314-NORMAL-06761,True
MAT-ST-008639,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,MAT-405560,ERSA,BRG SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,11855.72,9,36,BKT-BRG-SPH-22314-NORMAL-06761,True
MAT-MN-008640,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MAT-474370,ERSA,MCB 40A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1855.93,3,14,BKT-ELE-MCB-40A-3P-C-06762,False
MAT-HE-008641,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-942106,HIBE,CARTRIDGE FILTER 10 MICRON 20 INCH PP,SPUN BONDED CARTRIDGE FILTER RATING 10 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,EA,FILTERS-CONSUMABLES,476.22,309,912,BKT-FLTR-CART-10MICRON-20INCH-PP-06763,False
MAT-PW-008642,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,MAT-125848,ERSA,BEARING SPH ROLLER 22226 NORMAL,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,23112.9,3,13,BKT-BRG-SPH-22226-NORMAL-06764,False
MAT-HE-008643,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-290212,ERSA,BEARING BALL 6306 OPEN C3,DEEP GROOVE BALL BEARING 30X72X19MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,679.08,21,61,BKT-BRG-DGBB-6306-OPEN-06765,False
MAT-PW-008644,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-203888,ERSA,BEARING BALL 6310 2RS1 C3,DEEP GROOVE BALL BEARING 50X110X27MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,2475.11,9,28,BKT-BRG-DGBB-6310-2RS1-06766,False
MAT-MN-008645,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-792836,HIBE,HEX HEAD BOLT M16 X 80MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,91.62,98,319,BKT-FAS-BOLT-M16X80MM-8.8-06767,False
MAT-PW-008646,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-258542,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,11271.79,1,5,BKT-BRG-SPH-22314-NORMAL-06768,False
MAT-MN-008647,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-221205,ERSA,BEARING SPH RLLR 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10655.25,1,4,BKT-BRG-SPH-22314-NORMAL-06768,False
MAT-ST-008648,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,MAT-662267,ERSA,BEARING SPH ROLLER 22314 NORMAL,SPHERICAL ROLLER BEARING 70X150X51MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,10747.37,8,20,BKT-BRG-SPH-22314-NORMAL-06768,False
MAT-ST-008649,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-544135,ERSA,BEARING SPH ROLLER 22224K C3,SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,20498.48,8,29,BKT-BRG-SPH-22224K-C3-06769,False
MAT-PW-008650,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,MAT-756376,ERSA,MECH SEAL 55MM API 682 PLAN 53A SIC/SIC,CENTRIFUGAL PUMP SPARE MECH SEAL SIZE 55MM SPECIFICATION API 682 PLAN 53A SIC/SIC API 610 / API 682 COMPLIANT,EA,PUMPS-ROTATING-SPARES,64616.59,0,2,BKT-ROT-MECHSEAL-55MM-06770,False
MAT-OG-008651,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-309474,ERSA,SWING CHECK VALVE 4 INCH 150# WCB,SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,EA,PIPING-VALVES,17181.43,4,10,BKT-VLV-CHECK-4INCH-150#-WCB-06771,False
MAT-OG-008652,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,MAT-642665,HIBE,PIPE SMLS SS 2 INCH SCH40S ASTM A312 TP3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,3359.59,15,38,BKT-PIPE-2INCH-SCH40S-ASTMA312TP316L-06772,False
MAT-OG-008653,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-500642,HIBE,Pipe Smls Ss 2 Inch Sch40S Astm A312 Tp3,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M,MTR,PIPING-TUBES,2925.06,16,38,BKT-PIPE-2INCH-SCH40S-ASTMA312TP316L-06772,False
MAT-MN-008654,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-714601,ERSA,BEARING SPH ROLLER 22316 NORMAL,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,14315.79,8,21,BKT-BRG-SPH-22316-NORMAL-06773,False
MAT-HE-008655,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-853536,ERSA,BEARING SPH ROLLER 22224 C3,SPHERICAL ROLLER BEARING 120X215X58MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,21693.09,10,45,BKT-BRG-SPH-22224-C3-06774,False
MAT-OG-008656,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-876660,ERSA,MCCB 160A 3P 36KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 160A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,12785.59,2,9,BKT-ELE-MCCB-160A-3P-36KA-06775,False
MAT-ST-008657,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-304497,ERSA,CONTACTOR 25A 3P 230VAC 3TF33,3-POLE POWER CONTACTOR 25A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,3677.65,7,18,BKT-ELE-CONT-25A-3TF33-230V-06776,False
MAT-RP-008658,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-321820,ERSA,BEARING SPH ROLLER 22316K C3,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,19265.95,18,91,BKT-BRG-SPH-22316K-C3-06777,False
MAT-PW-008659,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-438569,HIBE,CARTRIDGE FILTER 25 MICRON 30 INCH SS316,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 30 INCH MATERIAL SS316 DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,EA,FILTERS-CONSUMABLES,4424.04,91,278,BKT-FLTR-CART-25MICRON-30INCH-SS316-06778,True
MAT-RP-008660,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-909478,HIBE,"CARTRIDGE FILTER 25 MICRON 30 "" SS316",SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 30 INCH MATERIAL SS316 DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,EA,FILTERS-CONSUMABLES,4304.84,80,290,BKT-FLTR-CART-25MICRON-30INCH-SS316-06778,True
MAT-OG-008661,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-950304,HIBE,HEX HEAD BOLT M20 X 100MM GR 8.8,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 100MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,NO,HARDWARE-FASTENERS,162.15,348,1568,BKT-FAS-BOLT-M20X100MM-8.8-06779,False
MAT-MN-008662,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-433178,ERSA,GATE VALVE 1 INCH 150# A105 FLGD,GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,6016.05,2,8,BKT-VLV-GATE-1INCH-150#-A105-06780,False
MAT-HE-008663,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-813006,ERSA,BEARING BALL 6204 2RS1 C3,DEEP GROOVE BALL BEARING 20X47X14MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,268.72,17,46,BKT-BRG-DGBB-6204-2RS1-06781,False
MAT-GT-008664,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-117956,ERSA,BEARING SPH ROLLER 22226 C3,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,31574.44,36,92,BKT-BRG-SPH-22226-C3-06782,True
MAT-ST-008665,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-603224,ERSA,BEARING SPH ROLLER 22226 C3,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,34026.89,7,18,BKT-BRG-SPH-22226-C3-06782,True
MAT-GT-008666,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MAT-815786,ERSA,BEARING SPH ROLLER 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,6029.34,11,48,BKT-BRG-SPH-22216K-C3-06783,False
MAT-RP-008667,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-122351,ERSA,BRG SPH RLLR 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,7411.28,3,11,BKT-BRG-SPH-22216K-C3-06783,False
MAT-RP-008668,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-313461,ERSA,Bearing Sph Rllr 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,7106.5,3,14,BKT-BRG-SPH-22216K-C3-06783,False
MAT-HE-008669,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,MAT-502613,ERSA,BEARING SPH ROLLER 22226 NORMAL,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,24229.13,13,33,BKT-BRG-SPH-22226-NORMAL-06784,False
MAT-OG-008670,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-815963,ERSA,BEARING BALL 6305 OPEN C3,DEEP GROOVE BALL BEARING 25X62X17MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,549.39,13,46,BKT-BRG-DGBB-6305-OPEN-06785,False
MAT-MN-008671,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-925322,HIBE,SPIRAL WOUND GASKET 3 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 3 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,486.22,158,619,BKT-SEAL-SPRL-3INCH-150#-SS304-06786,False
MAT-RP-008672,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,MAT-280018,ERSA,BEARING BALL 6204 OPEN C3,DEEP GROOVE BALL BEARING 20X47X14MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,252.84,26,86,BKT-BRG-DGBB-6204-OPEN-06787,False
MAT-ST-008673,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-112022,ERSA,BEARING BALL 6207 2RS1 C3,DEEP GROOVE BALL BEARING 35X72X17MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,600.97,9,23,BKT-BRG-DGBB-6207-2RS1-06788,False
MAT-PW-008674,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,MAT-832847,ERSA,CONTACTOR 16A 3P 230VAC 3TF32,3-POLE POWER CONTACTOR 16A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,2182.06,21,63,BKT-ELE-CONT-16A-3TF32-230V-06789,False
MAT-RP-008675,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-589610,ERSA,CONTACTOR 16A 3P 230VAC 3TF32,3-POLE POWER CONTACTOR 16A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,EA,ELECTRICAL-SWITCHGEAR,2478.12,5,18,BKT-ELE-CONT-16A-3TF32-230V-06789,False
MAT-ST-008676,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,MAT-725979,ERSA,RTD PT100 SIMPLEX CL-A 6X300MM,RESISTANCE TEMPERATURE DETECTOR SIMPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,EA,INSTRUMENTATION-CONTROL,2671.8,17,50,BKT-INS-RTD-PT100-SIMPLEX-300MM-06790,False
MAT-GT-008677,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-996575,ERSA,RTD PT100 SIMPLEX CL-A 6X300MM,RESISTANCE TEMPERATURE DETECTOR SIMPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,EA,INSTRUMENTATION-CONTROL,3034.4,9,28,BKT-INS-RTD-PT100-SIMPLEX-300MM-06790,False
MAT-MN-008678,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,MAT-992391,ERSA,BEARING BALL 6308 ZZ C3,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1144.59,9,35,BKT-BRG-DGBB-6308-ZZ-06791,False
MAT-PW-008679,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,MAT-614862,ERSA,Brg Ball 6308 Zz C3,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1201.7,10,34,BKT-BRG-DGBB-6308-ZZ-06791,False
MAT-HE-008680,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,MAT-960386,ERSA,BRG BALL 6308 ZZ C3,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1105.53,1,6,BKT-BRG-DGBB-6308-ZZ-06791,False
MAT-ST-008681,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MAT-132526,ERSA,Bearing Bl 6308 Zz C3,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1350.07,3,9,BKT-BRG-DGBB-6308-ZZ-06791,False
MAT-GT-008682,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,MAT-630289,ERSA,BEARING BL 6308 ZZ C3,DEEP GROOVE BALL BEARING 40X90X23MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,EA,MRO-BEARINGS,1383.93,10,26,BKT-BRG-DGBB-6308-ZZ-06791,False
MAT-OG-008683,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,MAT-731156,HIBE,SPIRAL WOUND GASKET 2 INCH 150# SS304/GR,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,EA,GASKETS-SEALING-PRODUCTS,348.7,18,83,BKT-SEAL-SPRL-2INCH-150#-SS304-06792,False
MAT-RP-008684,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MAT-469467,ERSA,GATE VALVE 1/2 INCH 150# A105 FLGD,GATE VALVE 1/2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,EA,PIPING-VALVES,3841.09,12,47,BKT-VLV-GATE-1/2INCH-150#-A105-06793,False
MAT-RP-008685,CPSE-IOCL,Refining & Petrochemicals,IOCL-HALDIA-REFINERY,MAT-417261,ERSA,MCB 32A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1600.7,11,49,BKT-ELE-MCB-32A-3P-C-06794,False
MAT-PW-008686,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-911443,ERSA,MCB 32A 3P C CURVE 10KA,MINIATURE CIRCUIT BREAKER 32A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,EA,ELECTRICAL-SWITCHGEAR,1642.44,7,31,BKT-ELE-MCB-32A-3P-C-06794,False
MAT-MN-008687,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-210887,HIBE,STUD BOLT 5/8 INCH X 110MM B7 W/2NUTS 2H,HIGH TENSILE ALLOY STEEL STUD BOLT 5/8 INCH X 110MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,SET,HARDWARE-FASTENERS,243.11,25,119,BKT-FAS-STUD-58INCHX110MM-B7-2H-06795,False
MAT-HE-008688,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,MAT-920012,ERSA,MCCB 630A 3P 50KA THERM-MAG,MOULDED CASE CIRCUIT BREAKER 630A 3P 415V AC 50KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,EA,ELECTRICAL-SWITCHGEAR,66129.32,4,10,BKT-ELE-MCCB-630A-3P-50KA-06796,False
MAT-PW-008689,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,MAT-914716,ERSA,DIFF PRESSURE TRANSMITTER 0-2500 MMWC 4-,SMART DIFF PRESSURE TRANSMITTER RANGE 0-2500 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,EA,INSTRUMENTATION-CONTROL,72750.17,6,15,BKT-INS-XMTR-DIFFPRESSURE-0-2500MMWC-4-20MAHART-06797,False
MAT-MN-008690,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,MAT-241491,ERSA,BEARING SPH ROLLER 22216 C3,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,7876.03,10,27,BKT-BRG-SPH-22216-C3-06798,False
MAT-OG-008691,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,MAT-473804,ERSA,BEARING SPH ROLLER 22216K C3,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,EA,MRO-BEARINGS,6162.26,14,36,BKT-BRG-SPH-22216K-C3-06799,False
MAT-OG-008692,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,MAT-528789,HIBE,FLANGE WNRF 3 INCH 150# A105,FORGED CARBON STEEL FLANGE WNRF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,EA,PIPING-FITTINGS,2241.32,5,28,BKT-FLG-WNRF-3INCH-150#-A105-06800,False
